id,yield
15829,4574.827160436373
15830,3688.973033140879
15831,7144.953329538957
15832,4429.67360448008
15833,4670.743812287249
15834,6342.948213854463
15835,7302.682763078781
15836,7155.89451224554
15837,3559.9962761284105
15838,7733.792338467497
15839,4838.039154763381
15840,8023.734550006885
15841,3996.7932488090637
15842,6608.876615804304
15843,5857.493012151898
15844,5795.573748057338
15845,5377.103098781299
15846,7086.608090984663
15847,7757.071997838188
15848,5641.292397818476
15849,5086.688547919555
15850,7061.73692047784
15851,7222.884631893885
15852,8047.5696702557525
15853,7390.315574123622
15854,5201.662183910596
15855,3954.0562730672673
15856,4225.722946560858
15857,5860.370368231761
15858,5677.986083897293
15859,5112.635271951203
15860,8223.799050537873
15861,5956.325963801751
15862,6286.658454266986
15863,7649.863588372281
15864,5531.554751899361
15865,7240.941532380288
15866,6937.553139305271
15867,5708.238086444486
15868,7668.387838123371
15869,4971.82074762487
15870,7781.750684146482
15871,5758.024879667686
15872,7461.3529320182915
15873,8175.82444354314
15874,8084.46205095532
15875,7692.543092663317
15876,6209.134015057942
15877,6394.763067349802
15878,7988.038864959843
15879,7397.384357977318
15880,7930.679709093591
15881,4816.793062642257
15882,7298.972278776399
15883,6456.643111822629
15884,6513.090958445222
15885,5319.141104399889
15886,5049.1793776844015
15887,6688.711119929028
15888,4503.472793563271
15889,6756.434682557743
15890,6040.168612722823
15891,6023.972568586528
15892,4599.654454030147
15893,5888.553989025631
15894,5237.9571300236275
15895,5752.974069019244
15896,6517.592274006496
15897,6458.102542689312
15898,5150.937929608464
15899,7333.393936319616
15900,5668.070185859749
15901,6642.286202192652
15902,5211.628679570193
15903,6081.505223134778
15904,5485.758840075125
15905,8153.622466010202
15906,7212.527705366483
15907,7202.649504218173
15908,5703.068230585997
15909,5602.467934354159
15910,5880.671842144188
15911,6478.49839625197
15912,6922.853251729699
15913,7099.364547529229
15914,5531.105099629984
15915,6192.906721940973
15916,5172.2395639656625
15917,5468.181679457159
15918,4425.85085886216
15919,7356.216880560502
15920,5769.818360794459
15921,5746.638876826428
15922,7399.475111075669
15923,4861.118168605426
15924,5387.744946517241
15925,7371.017608195081
15926,6544.214724729918
15927,3718.138102114351
15928,5387.668016528563
15929,6462.50857516956
15930,7049.279012538398
15931,6743.489273959152
15932,4294.730265770769
15933,4678.03603156672
15934,6094.049459243446
15935,5959.282362075337
15936,4343.718931799118
15937,6629.445547468422
15938,6677.724454944585
15939,6949.437867730649
15940,5861.32330405382
15941,6639.580786063716
15942,7885.5109547983875
15943,7832.083056223925
15944,5104.984654479022
15945,5467.239862485634
15946,6050.434021500454
15947,4277.013767967699
15948,4801.635643329035
15949,2942.4526314448403
15950,8173.934363915807
15951,5772.981128728759
15952,6021.503252498494
15953,5134.34886251538
15954,7050.46675036445
15955,6207.661243104937
15956,5821.731229486452
15957,6525.011079674389
15958,6622.891419646194
15959,6288.572040466707
15960,6536.921554063059
15961,5331.636806418029
15962,5041.162042954163
15963,7229.97157952072
15964,5875.421842264583
15965,6167.528934384704
15966,2963.279878667538
15967,5919.118798611487
15968,5974.906234070959
15969,4398.6414810340975
15970,6498.667517300348
15971,5618.760232452385
15972,6250.895905838367
15973,6264.1100260374815
15974,6531.146739901894
15975,8169.439737091842
15976,6567.659810601756
15977,7924.640973146452
15978,7849.270520813658
15979,7423.377725639284
15980,7206.014946597411
15981,5142.945980890403
15982,6771.151105444728
15983,7222.969965311879
15984,6878.550853050392
15985,4567.431955916225
15986,6278.670316253667
15987,3826.5134796277143
15988,6016.868636692407
15989,6696.6014199411575
15990,5558.443796489248
15991,6854.005896280605
15992,4392.486845123732
15993,5329.815075642637
15994,5765.892283478137
15995,5521.974692587894
15996,7271.065777220205
15997,5353.771662026491
15998,6606.282341663663
15999,6356.853666709161
16000,8007.979929510923
16001,6739.960557528205
16002,3996.3919142211757
16003,6157.663865635269
16004,5539.241449384625
16005,7212.928337079959
16006,7268.732381509521
16007,4017.1760357020394
16008,5424.313902809951
16009,3708.5300997934673
16010,3210.723369505233
16011,6311.489516414942
16012,7403.84225991937
16013,7606.093527383222
16014,5837.753129926605
16015,6412.401785421071
16016,5181.168369088069
16017,6012.312315245631
16018,6823.2902561821
16019,7397.767130423801
16020,5911.203207478353
16021,7559.728421267671
16022,6226.7739507867755
16023,5292.945458027412
16024,6871.27230340696
16025,4571.990954483287
16026,6245.053486831812
16027,5501.33568886775
16028,7566.827784632173
16029,6311.236936672585
16030,3155.06040658892
16031,5924.1073450676795
16032,6216.798901350665
16033,6509.490642713075
16034,5020.547271108804
16035,7266.440698217731
16036,6544.527517083686
16037,4383.485604722859
16038,5458.2412378924655
16039,2754.8923528869545
16040,5140.207090109425
16041,6792.764418690207
16042,6561.513513740243
16043,6711.130114176507
16044,4560.033519544851
16045,4442.96509282941
16046,6121.003410803474
16047,3948.3177228776717
16048,4277.13127141101
16049,7983.220830115428
16050,5949.060258662921
16051,6990.989663262221
16052,5975.264817583839
16053,4203.3803992782505
16054,5252.9496018601385
16055,7225.791489793843
16056,7864.852739951246
16057,2915.3543209763357
16058,5787.908388122254
16059,5514.313373168129
16060,7156.046930561905
16061,4126.976472401725
16062,7145.580818434681
16063,6048.524074255163
16064,6269.139442635827
16065,6123.775455996309
16066,6497.783295177154
16067,6892.334795823523
16068,5858.620195471199
16069,4236.806745621969
16070,5790.6198845286235
16071,5064.459646729995
16072,6991.092666908178
16073,5200.571464605469
16074,5427.3158291517
16075,6589.654713539799
16076,7490.840527875087
16077,7378.673673035796
16078,6495.808528093719
16079,6747.630267308841
16080,6503.246043824316
16081,4678.099057242287
16082,6448.72651135598
16083,3726.1608766646377
16084,6858.951461488723
16085,5341.453856626545
16086,7195.146289703671
16087,7079.229421978334
16088,7565.703407588548
16089,6000.563962024516
16090,7083.183480149597
16091,5441.156678906685
16092,6636.867757328657
16093,4541.7650173860675
16094,6120.300056943004
16095,4895.40730953167
16096,4447.358414568129
16097,6533.302060857555
16098,7262.34209630767
16099,6139.667568198641
16100,7309.886846329414
16101,6589.216893274708
16102,7173.305182622454
16103,8012.534993608789
16104,4556.5612891154415
16105,4541.621195503691
16106,6406.7938658818275
16107,4569.0579062046
16108,6851.680353643422
16109,6096.395064210272
16110,3175.7922085652926
16111,3822.5971504380773
16112,4710.407186691738
16113,7043.196093857711
16114,5780.039862077443
16115,7724.761282496591
16116,6769.402972887302
16117,5133.904301396391
16118,6469.653563004881
16119,6281.802115521417
16120,4916.583867604548
16121,5463.693952522941
16122,5574.606401811119
16123,4268.108361642687
16124,5563.012671315786
16125,7287.753219253292
16126,6862.563504729148
16127,7090.330927601313
16128,6482.461794701924
16129,7180.503586573324
16130,7925.4756810175295
16131,6482.448760145324
16132,6807.071596890192
16133,6313.398017440229
16134,4136.7934531817045
16135,4217.993721122275
16136,4552.8737661387
16137,7714.957865131585
16138,2693.8008986946907
16139,7200.580953040814
16140,7910.535229418589
16141,5509.187501434567
16142,4375.123511916794
16143,7322.461748008968
16144,7087.460354182891
16145,6709.283095215117
16146,3575.6692094863606
16147,6065.583702095418
16148,6965.101319561831
16149,6854.433003895636
16150,5099.063151933511
16151,5746.3324488654935
16152,7588.007920553136
16153,3759.665055394805
16154,4266.583556458001
16155,6082.6814424941995
16156,4685.648723639884
16157,5716.07992871677
16158,6505.459432566922
16159,5365.41300370767
16160,5504.39460244218
16161,7197.053552165617
16162,7117.0356639587535
16163,3887.225364242504
16164,4601.633075223419
16165,7265.002812109658
16166,6984.0891509085395
16167,4779.803105087453
16168,4256.7377541440255
16169,4200.972352051651
16170,6058.015663770298
16171,6115.098342794821
16172,8168.77516973799
16173,6535.811565189045
16174,8063.464359432623
16175,6061.193883512033
16176,6159.734287434675
16177,6735.988176865939
16178,4709.22810543495
16179,5663.26269616232
16180,6905.716535604335
16181,6832.230204508782
16182,5375.272927934767
16183,5947.359450088093
16184,5965.131841398835
16185,5498.333130394734
16186,4357.648471846334
16187,5849.926622273024
16188,7133.767632987347
16189,6075.997178073683
16190,7441.344993905739
16191,6612.800893251982
16192,5771.9917318940325
16193,6120.592113446772
16194,8279.186289122334
16195,7530.721051605977
16196,7478.995441888469
16197,6848.025010002607
16198,5367.796443817309
16199,5603.490847706674
16200,5648.378236195414
16201,6807.78756075028
16202,6073.4649452060985
16203,5957.477024437736
16204,4129.775062516517
16205,5657.756039983828
16206,5540.635120675124
16207,5121.50775835668
16208,6020.513215481802
16209,7854.475245054431
16210,7819.435051944397
16211,4845.0903032957485
16212,4671.119738472922
16213,4989.997140179464
16214,3836.3023519400804
16215,6573.3971923442205
16216,6777.115837815807
16217,4438.902293430418
16218,7419.747152947526
16219,3998.377048578155
16220,6465.236827921304
16221,8400.9508190502
16222,6102.124746301355
16223,6141.763923908036
16224,5293.571259679559
16225,5634.889482112832
16226,5861.258953885748
16227,7711.559181240422
16228,7465.5031968744825
16229,7068.136517490837
16230,7292.032418042181
16231,5801.464373813276
16232,3144.3925975192174
16233,4222.889238214444
16234,6870.206972193355
16235,6211.070134046137
16236,5952.067746625553
16237,7266.215476712071
16238,6361.924216085863
16239,6004.255456997957
16240,5594.096838357607
16241,3780.769535901862
16242,7256.140626241911
16243,3579.279457302082
16244,7104.691780888387
16245,7200.06447308136
16246,5695.275642883915
16247,7371.463987212162
16248,7588.730104129213
16249,7435.249560962838
16250,5779.13469854559
16251,6242.902610153379
16252,4547.395345194659
16253,8227.903974433888
16254,5427.061501867613
16255,6789.480873801595
16256,7720.321840385834
16257,7567.61747966889
16258,4877.881951318838
16259,6976.297336626092
16260,4057.8801468395554
16261,3549.2094598051785
16262,6689.188441141694
16263,6985.759468448692
16264,6042.527042558418
16265,8082.903593726441
16266,5887.5961318466225
16267,5545.517845473276
16268,5433.833646786466
16269,6331.408908606098
16270,6149.378172518412
16271,6189.9394278745185
16272,4953.274447082804
16273,5853.948533463841
16274,4590.943017417058
16275,6650.101717742349
16276,6711.329892255653
16277,7079.36040059826
16278,7288.343351387241
16279,6058.379668435248
16280,5722.399982169076
16281,4370.48020716485
16282,6388.873475134731
16283,7146.979522411564
16284,6579.137712371935
16285,5730.586650717608
16286,5116.381569085871
16287,5459.869050446399
16288,5061.9699364582575
16289,6147.900619772553
16290,8047.846392608075
16291,4237.128644445847
16292,4349.758670051665
16293,4444.300090578865
16294,8094.963429432617
16295,5882.811529488371
16296,3966.3510649977993
16297,4039.765027049588
16298,7308.668625808895
16299,4819.3207334036415
16300,6519.900058701744
16301,7341.313236343602
16302,4112.428226281856
16303,5145.66688839989
16304,4617.208042501468
16305,5770.16532057515
16306,6558.695234494928
16307,7833.351415245123
16308,5160.3510945521875
16309,7543.054979013626
16310,3565.3664924054665
16311,4186.0205904425275
16312,6235.764493241195
16313,7138.700429755303
16314,6761.969458286358
16315,4477.093729807496
16316,4037.2347171561687
16317,8665.821307079059
16318,5735.702945788843
16319,5744.530887509818
16320,4994.306763309831
16321,5342.296230348653
16322,5134.515132775316
16323,6698.5068725139845
16324,7603.509830731341
16325,4082.241448072145
16326,8149.746850582059
16327,5881.073434436965
16328,6225.401386293939
16329,4329.432799381273
16330,4287.573851464003
16331,5783.87126903583
16332,7193.2087546907005
16333,4694.655828079555
16334,6063.664286941271
16335,6060.774256165937
16336,6840.685513547411
16337,4373.160346681763
16338,6078.11807906102
16339,6224.146795462962
16340,5758.029120329586
16341,6657.335893418821
16342,7492.399631103335
16343,5657.383397212857
16344,7764.800355330946
16345,6245.237947296807
16346,4362.146976897225
16347,7177.113987114823
16348,5419.2860074361615
16349,6077.6944365473155
16350,6312.406303002647
16351,7350.0844603865735
16352,4079.822195316749
16353,7351.69025072353
16354,5990.117181346077
16355,4616.359256136765
16356,5934.933325568422
16357,5531.595471215574
16358,5584.599462194646
16359,7364.793491849908
16360,6047.671779141514
16361,5924.615665539077
16362,6423.8835817634845
16363,5422.224153967702
16364,7678.648368799225
16365,4344.841583139444
16366,6717.467081496835
16367,6212.5484054787
16368,5238.909013030299
16369,7806.105996655262
16370,7684.929557262654
16371,6583.466611337603
16372,5871.596490271835
16373,7078.548695503438
16374,5781.884684570092
16375,3345.5777315531163
16376,4048.7064470403366
16377,5639.3569766127675
16378,7518.188823764841
16379,4957.086076102965
16380,3795.0638246768167
16381,5598.365207620204
16382,7635.757527051579
16383,5470.037641447782
16384,4932.715498432823
16385,6653.5213914464
16386,8186.130792027701
16387,3534.9634626544466
16388,6231.980023224588
16389,5013.655689209503
16390,5369.026522096918
16391,6271.376429194321
16392,4718.586923679297
16393,7782.90859358747
16394,5786.590587629273
16395,6884.340833171117
16396,6269.970769913282
16397,5321.21109188529
16398,4945.235370223579
16399,5338.089211518134
16400,5699.732093331872
16401,7372.028103327343
16402,3767.408594469357
16403,6203.7942097250725
16404,6754.834849616186
16405,5272.662042720389
16406,5352.742077452882
16407,5769.127535864953
16408,6512.497228014569
16409,7165.811755994449
16410,5121.265179175831
16411,6134.923273087143
16412,4012.544063176748
16413,7523.294497862715
16414,4377.972606203881
16415,5995.893151884523
16416,6169.151157960459
16417,7696.797307612475
16418,7253.630764497035
16419,2595.636159548266
16420,6027.465475644689
16421,4998.449354535099
16422,4822.940375979922
16423,7649.752896330684
16424,4533.429587298635
16425,5542.969267986806
16426,4543.790834161347
16427,6944.216731725295
16428,7340.7292758986405
16429,6078.671156010626
16430,5398.62596216896
16431,6426.011614131826
16432,6831.95658115296
16433,7158.424308094389
16434,5600.332674654027
16435,7098.419939546188
16436,4632.617981221061
16437,8153.878346443838
16438,7397.385687458944
16439,5788.776676442774
16440,7269.0785410037515
16441,3893.658346524683
16442,3533.6195694222815
16443,7657.483325978723
16444,3892.4382725030337
16445,7486.878101768633
16446,6841.874790828413
16447,4736.200592028408
16448,6989.170698424639
16449,7145.82578829927
16450,6201.924649840705
16451,4313.8812331353465
16452,5162.483694494479
16453,6173.730032041942
16454,4226.667480654885
16455,6064.5410952798065
16456,4049.5432158996405
16457,8105.471480154704
16458,6362.067845129297
16459,7033.60431795936
16460,5038.69401789328
16461,4052.042320913701
16462,4435.0975350265335
16463,5084.056880433031
16464,6222.423985299732
16465,6835.498045137574
16466,7505.342945749489
16467,5637.486336017833
16468,6088.9299060976855
16469,4252.993133417918
16470,4849.489125130564
16471,6483.969181349232
16472,3956.981491571823
16473,7493.896743073401
16474,7985.878451386819
16475,7896.154645213083
16476,4214.344929229224
16477,7071.884617873521
16478,6226.23329573393
16479,6263.799440477444
16480,3520.08656396829
16481,4393.67165551051
16482,6541.6317004122675
16483,5343.941886394052
16484,7405.271178249891
16485,7334.483629056874
16486,5400.6316605017355
16487,3762.1495361475418
16488,7262.704259256132
16489,4508.824090068028
16490,7083.205912879226
16491,4888.803610579102
16492,6839.680698447234
16493,5971.023695847887
16494,5225.079302637045
16495,5629.213325133685
16496,6619.323446844997
16497,6528.086925026619
16498,5046.595432060702
16499,6345.12624434054
16500,6089.798807452949
16501,7523.364966990609
16502,6039.661891606547
16503,4117.865868354462
16504,5732.8825053585115
16505,6950.061286819778
16506,7124.900645681049
16507,4867.413928645961
16508,6388.516616254971
16509,3760.1852028060266
16510,3830.343633764747
16511,4452.477045138029
16512,6993.575398341199
16513,6280.581447861605
16514,5802.6947924350825
16515,6059.956503751587
16516,7374.394643916837
16517,6079.626291205624
16518,6825.6895903761415
16519,6412.790164814073
16520,7072.614225783744
16521,7201.512237881119
16522,5574.644289331459
16523,6367.664766868226
16524,6614.241103047329
16525,6201.078193968417
16526,6018.338070844024
16527,4037.719228995522
16528,5539.061598537978
16529,5612.013048091636
16530,8051.79094746505
16531,7822.812392224116
16532,2030.2345580881724
16533,5774.610662141979
16534,7301.417883442969
16535,5894.116464722475
16536,5889.127432523416
16537,7332.470789573205
16538,6126.914005235444
16539,5098.440932739565
16540,2949.5721724660016
16541,5377.865739416089
16542,4061.237851168682
16543,6050.569436790684
16544,5681.282087086609
16545,7360.462745915421
16546,7274.44630564121
